label,avg_loss,std_loss,burstiness,code
0,3.5807447,1.0699471,1.4045916,"n = int(input())
l = [int(x) for x in input().split()]
st = []
for i in l:
	d = i
	if len(st) and st[-1] == d:
		st.pop()
	elif len(st) == 0 or st[-1] > d:
		st.append(d)
	else:
		print('NO')
		break
else:
	if len(st) == 0 or (len(st) == 1 and st[-1] == max(l)):
		print('YES')
	else:
		print('NO')
"
1,4.264789,2.2633343,2.2071111,"n,M,K,L,R=map(int,input().split())
    arr1=[]
    arr2=[]
    for _ in range(n):
        arr1.append((int(input().split()[0]),int(input().split()[1])))
    dij=False
    for i in range(len(arr1)):
        dic={}
        dic[i+1]=arr1[i]
        for z in range(arr1[i][0]):
            dic[i+1][0]-=1
            for j in range(i+1,n+1):
                if arr1[j][0] in dic:
                    dic[j][0]+=1
                else:
                    dic[j]=(arr1[j][1],1)
                for key,val in dic.items():
                    if val[0]>=L and val[0]<=R:
                        print(val[1])
                        dij=True
        if d==True:
            break
    if dij==False:
        print(-1)
Rx7: aren't the 'internal loops' (labelled z and j in the above code)"
0,2.6950047,1.0766889,1.5500872,"def chess_knight(pos):
	(i, j) = (int(8 - int(pos[1])), 'abcdefgh'.index(pos[0]))
	(A, B, C, D, E, F, G, H) = (i > 0, i < 7, j - 2 >= 0, j + 2 < 8, i + 2 < 8, i - 2 >= 0, j > 0, j < 7)
	return sum([A and D, A and C, B and C, B and D, F and H, F and G, E and H, E and G])
"
0,3.8522427,0.75527316,1.658535,"s = input().strip()
(l, r) = s.split('=')
a_b = len(r)
a = len(l.split('+')[0])
b = len(l.split('+')[1])
is_possible = True
if a + b == a_b - 2:
	a += 1
	a_b -= 1
elif a + b == a_b + 2:
	if a > b:
		a -= 1
	else:
		b -= 1
	a_b += 1
elif a + b != a_b:
	is_possible = False
if is_possible:
	print('|' * a + '+' + '|' * b + '=' + '|' * a_b)
else:
	print('Impossible')
"
0,4.1648135,1.5303612,1.6659878,"n = int(input())
a = [int(x) for x in input().split()]
b = [int(x) for x in input().split()]
minTime = [[{} for j in range(101)] for k in range(101)]
minTime[1][1][b[0] - a[0]] = 0
minTime[1][0][-a[0]] = a[0]
validVolumes = {-a[0], b[0] - a[0]}
for bottle in range(1, n):
	validVolumesNew = set()
	for bottlesUsed in range(0, bottle + 1):
		for volumeLeft in validVolumes:
			if volumeLeft in minTime[bottle][bottlesUsed]:
				currTime = minTime[bottle][bottlesUsed][volumeLeft]
				pouredTime = currTime + a[bottle]
				includedTime = currTime
				if volumeLeft - a[bottle] not in minTime[bottle + 1][bottlesUsed]:
					minTime[bottle + 1][bottlesUsed][volumeLeft - a[bottle]] = 100000000
				minTime[bottle + 1][bottlesUsed][volumeLeft - a[bottle]] = min(minTime[bottle + 1][bottlesUsed][volumeLeft - a[bottle]], pouredTime)
				if volumeLeft + b[bottle] - a[bottle] not in minTime[bottle + 1][bottlesUsed + 1]:
					minTime[bottle + 1][bottlesUsed + 1][volumeLeft + b[bottle] - a[bottle]] = 100000000
				minTime[bottle + 1][bottlesUsed + 1][volumeLeft + b[bottle] - a[bottle]] = min(minTime[bottle + 1][bottlesUsed + 1][volumeLeft + b[bottle] - a[bottle]], includedTime)
				validVolumesNew.add(volumeLeft - a[bottle])
				validVolumesNew.add(volumeLeft + b[bottle] - a[bottle])
	validVolumes = validVolumesNew
	validVolumesNew = set()
exitFlag = False
lowestTime = 1000000000
for bottlesUsed in range(0, n + 1):
	for volumeLeft in range(0, n * 101):
		if volumeLeft in minTime[n][bottlesUsed]:
			exitFlag = True
			lowestTime = min(lowestTime, minTime[n][bottlesUsed][volumeLeft])
	if exitFlag:
		print(bottlesUsed, lowestTime)
		exit()
"
0,3.3637376,1.4959489,2.2008364,"import math
T = int(input())
for i in range(T):
	res = 0
	maxval = -2 ** 30
	n = int(input())
	a = list(map(int, input().split()))
	for j in range(n):
		if a[j] >= maxval:
			maxval = a[j]
		else:
			cnt = 0
			diff = maxval - a[j]
			while diff:
				diff >>= 1
				cnt += 1
			res = max(res, cnt)
	print(res)
"
1,4.1629176,2.1331546,2.014003,"import sys
input = sys.stdin.readline
MOD = 998244353

w, h = map(int, input().split())
if w < h:
    w, h = h, w
ans = 1
for i in range(h):
    ans *= 2
    ans %= MOD
for i in range(w-1):
    ans *= 2
    ans %= MOD
print(ans)"
0,2.7585368,0.79003835,1.3207825,"for _ in range(int(input())):

    n=int(input())

    print(n)

    for i in range(1,n+1):

        print(i,end="" "")

    print()"
0,2.5903494,1.5396757,2.4179978,"class Solution:

	def knightDialer(self, n: int) -> int:
		dp = [[0 for _ in range(10)] for _ in range(n + 1)]
		prevs = {0: [4, 6], 1: [8, 6], 2: [7, 9], 3: [8, 4], 4: [3, 9, 0], 5: [], 6: [1, 7, 0], 7: [6, 2], 8: [1, 3], 9: [4, 2]}
		for i in range(10):
			dp[1][i] = 1
		for i in range(2, n + 1):
			for j in range(10):
				for prev in prevs[j]:
					dp[i][j] += dp[i - 1][prev]
		return sum(dp[-1]) % 1000000007
"
0,2.6946504,0.9698707,1.6180798,"class Solution {
    public String removeDuplicates(String S) {
        StringBuilder sb = new StringBuilder(S);
        int i = 0;
        while(i<sb.length()-1){
            if(sb.charAt(i)==sb.charAt(i+1)){
                //System.out.print(i+"" "");
                sb.deleteCharAt(i);
                sb.deleteCharAt(i);
                i=i==0?0:i-1;
            }else{
                i++;
            }
            //System.out.println(i);
        }
        return sb.toString();
    }
}"
0,3.0147886,1.6527448,3.370283,"#include<cstdio>

#include<vector>

#include<queue>

struct graph

{

	struct edge

	{

		int to;long long cap;int opp;

		edge(int to,long long cap,int opp){this->to=to,this->cap=cap,this->opp=opp;}

	};

	std::vector<edge> a[80005];

	int n,dep[80005],can[80005],nxt[80005],col[80005];

	void add(int x,int y,long long v)

	{

//		printf(""Edge %d %d %lld\n"",x,y,v);

		int p=(int)a[x].size(),q=(int)a[y].size();

		a[x].push_back(edge(y,v,q));

		a[y].push_back(edge(x,0,p));

	}

	int bfs(int s,int t)

	{

		std::queue<int> q;

		for (int i=1;i<=n;i++) dep[i]=1000000000,can[i]=0,nxt[i]=1;

		dep[s]=0;q.push(s);

		while (!q.empty())

		{

			int v=q.front();q.pop();

			for (int i=0;i<(int)a[v].size();i++)

			{

				int u=a[v][i].to;

				if (!a[v][i].cap||dep[u]!=1000000000) continue;

				dep[u]=dep[v]+1;

				q.push(u);

			}

		}

//		for (int i=1;i<=n;i++) printf(""%d "",dep[i]);puts("""");

		return dep[t]!=1000000000;

	}

	long long dfs(int v,int t,long long now)

	{

		if (!nxt[v]) now=0;

		if (v==t||!now) return now;

		long long ss=0;

		for (int i=can[v];i<(int)a[v].size();i++)

		{

			int u=a[v][i].to;

			if (dep[v]+1!=dep[u]||!a[v][i].cap){++can[v];continue;}

			long long k=dfs(u,t,std::min(a[v][i].cap,now));

			if (!k){++can[v];continue;}

			ss=ss+k;now=now-k;

			a[v][i].cap=a[v][i].cap-k;

			a[u][a[v][i].opp].cap=a[u][a[v][i].opp].cap+k;

			if (!now) break;

			++can[v];

		}

		if (!ss) nxt[v]=0;

		return ss;

	}

	long long dinic(int s,int t)

	{

		long long ans=0;

		while (bfs(s,t)) ans=ans+dfs(s,t,1000000000000000000ll);

		return ans;

	}

	void color(int s)

	{

		std::queue<int> q;

		for (int i=1;i<=n;i++) col[i]=0;

		q.push(s);col[s]=1;

		while (!q.empty())

		{

			int v=q.front();q.pop();

			for (int i=0;i<(int)a[v].size();i++)

			{

				int u=a[v][i].to;long long cap=a[v][i].cap;

				if (cap) if (!col[u]) q.push(u),col[u]=1;

			}

		}

	}

};

graph g;

int n,m,s,t,w[25],in[25];

long long ans,p[25],s0=0;

int getpos(int x,int y){return (x-1)*(n+1)+y+1;}

int main()

{

	scanf(""%d%d"",&n,&m);

	for (int i=1;i<=m;i++)

	{

		int x,y;long long w;

		scanf(""%d%d%lld"",&x,&y,&w);

		p[x]=p[x]+w,p[y]=p[y]-w;

		s0=s0+w*2;

		for (int k=0;k<n;k++) g.add(getpos(y,k),getpos(x,k+1),1000000000000000000);

	}

//	for (int i=1;i<=n;i++) printf(""%lld "",p[i]);puts("""");

	for (int i=1;i<=n;i++) ans=ans+s0;

	s=n*(n+1)+1,t=n*(n+1)+2,g.n=n*(n+1)+2;

	for (int i=1;i<=n;i++)

	{

		g.add(s,getpos(i,0),1000000000000000000);

		for (int x=0;x<n;x++) g.add(getpos(i,x),getpos(i,x+1),p[i]*x+s0);

		g.add(getpos(i,n),t,1000000000000000000);

	}

	long long ss=g.dinic(s,t);

	g.color(s);

//	for (int i=1;i<=n;i++) w[i]=-1;

//	for (int i=1;i<=g.n;i++) printf(""%d "",g.col[i]);puts("""");

	for (int i=1;i<=n;i++)

		for (int x=0;x<=n;x++)

		{

			int p1=getpos(i,x);

			if (g.col[p1]) w[i]=x;

		}

	for (int i=1;i<=n;i++) printf(""%d "",w[i]);puts("""");

	return 0;

}"
0,2.9666758,1.055864,1.4697126,"class Solution {
public:
    int dominantIndex( vector<int>& nums ) {
        vector<int> n( nums );
        sort( n.begin(), n.end(), greater<int>() );
        if (nums.size() == 1 || n[1] * 2 > n[0])
            return -1;
        return distance( nums.begin(), max_element( nums.begin(), nums.end() ) );
    }
};"
1,3.3703709,1.1197078,1.5502553,"for i in range(n):
a, b = map(int, input().split())
if a == 0 or b == 0:
print(0)
else:
if a >= b:
print(a//2)
else:
print(b//2)"
0,3.4575682,1.2912275,1.7895771,"n = int(input())
a = [0] * 6
for i in range(n):
	s = input()
	if s == 'purple':
		a[0] = 1
	elif s == 'green':
		a[1] = 1
	elif s == 'blue':
		a[2] = 1
	elif s == 'orange':
		a[3] = 1
	elif s == 'red':
		a[4] = 1
	elif s == 'yellow':
		a[5] = 1
print(6 - n)
for i in range(6):
	if a[i] == 0:
		i = int(i)
		if i == 0:
			print('Power')
		elif i == 1:
			print('Time')
		elif i == 2:
			print('Space')
		elif i == 3:
			print('Soul')
		elif i == 4:
			print('Reality')
		elif i == 5:
			print('Mind')
"
0,3.1226957,1.2300686,1.6662346,"x = input()
a = 'ABCDEFGHIJKLMNOPQRSTUVWXYZ'
b = 'abcdefghijklmnopqrstuvwxyz'
count = 0
count2 = 0
for i in x:
	if i in a:
		count += 1
	else:
		count2 += 1
if count2 >= count:
	v = x.lower()
elif count > count2:
	v = x.upper()
print(v)
"
0,4.801348,2.1854577,1.8835095,"from sys import stdin, stdout
from collections import Counter

def ai():
	return list(map(int, stdin.readline().split()))

def ei():
	return map(int, stdin.readline().split())

def ip():
	return int(stdin.readline().strip())

def op(ans):
	return stdout.write(str(ans) + '\n')
for i in range(ip()):
	n = ip()
	x = bin(n).count('1')
	print(2 * n - x)
"
0,3.0084376,1.1009911,1.4966128,"param = input().split(' ')
seq = [int(a) for a in param]
min = min(seq)
max = max(seq)
print(str(min) + ' ' + str(max))
"
1,3.6555355,1.014853,1.7774559,"python
def count_similar_groups(strs):
    def is_similar(str1, str2):
        diff_count = 0
        diff_positions = []

        for i in range(len(str1)):
            if str1[i] != str2[i]:
                diff_count += 1
                diff_positions.append(i)
            if diff_count > 2:
                return False
        return len(diff_positions) == 2

    group_map = {}
    for word in strs:
        found_group = False
        for group in group_map.values():
            if any(is_similar(word, other) for other in group):
                group.add(word)
                found_group = True
                break
        if not found_group:
            group_map[frozenset(word)] = {word}

    return len(group_map)

# Example usage:
print(count_similar_groups([""tars"", ""rats"", ""arts"", ""star""]))  # Output: 2
print(count_similar_groups([""omv"", ""ovm""]))  # Output: 1"
0,3.6799018,1.2344084,1.727618,"import array
t = int(input())
while t > 0:
	n = int(input())
	l = [int(x) for x in input().split(' ')]
	l.sort()
	if l[0] >= 0:
		print(sum(l) * len(l))
	elif l[len(l) - 1] <= 0:
		print(sum(l))
	else:
		l_1 = l
		l_2 = l
		l11 = filter(lambda x: x >= 0, l_1)
		l2 = filter(lambda x: x < 0, l_2)
		l2 = list(tuple(l2))
		l11 = list(tuple(l11))
		l2.sort()
		sum1 = sum(l11)
		l1 = len(l11)
		sum2 = sum1 * l1
		prev = sum2
		k = 1
		length = len(l2) - 1
		while length >= 0:
			sum1 = sum1 + l2[length]
			l22 = l1 + k
			sum2 = sum1 * l22
			if prev >= sum2:
				sum2 = prev
				break
			prev = sum2
			k += 1
			length -= 1
		print(sum2 + sum(l2[0:length + 1]))
	t -= 1
"
1,3.982969,1.5482872,1.6341997,"python
from typing import List

def count_ways(N: int, A: int, x: List[int]) -> int:
    from itertools import combinations
    total_sum = sum(x)
    valid_subsets = 0
    
    for r in range(1, N + 1):
        for subset in combinations(x, r):
            if A * r == total_sum and A == sum(subset):
                valid_subsets += 1
                
    return valid_subsets

# Read input
N, A = map(int, input().split())
x = list(map(int, input().split()))

# Print the result
print(count_ways(N, A, x))"
1,3.9905195,1.3066162,1.6818728,", If your function is named correctlyUU. ř Q = int(input())
for q in range(Q):
    list_cool = list(map(int, input().split()))
    N, W = list_cool[0], list_cool[1]
    if W >= int(N/2):
        print(int(W/2) + int(N/2))
    else:
        print(W)"
1,2.6844912,1.0916467,1.957731,"public:
    vector<vector<int>> shortestAlternatingPaths(int n, vector<vector<int>>& edges, int source, int destination, int target) {

    }
};


class Solution {
public:
    vector<vector<int>> shortestAlternatingPaths(int n, vector<vector<int>>& edges, int source, int destination, int target) {
        vector<vector<int>> ans;
        vector<vector<int>> graph(n);
        vector<vector<int>> visited(10001, vector<int>(n, 0));
        for(auto& edge: edges){
            int u = edge[0], v = edge[1], w = edge[2];
            graph[u].push_back(v);
            graph[v].push_back(u);
            if(w == -1) visited[10000][u] += 1;
        }
        queue<pair<int, int>> q;
        q.push({source, 0});
        while(!q.empty()){
            auto cur = q.front(); q.pop();
            int u = cur.first, d = cur.second;
            if(visited[d][u] == 0){
                visited[d][u] = 1;
                if(u == destination){
                    if(d == target)
                        ans.push_back({u, v});
                }
                else{
                    for(auto v: graph[u])
                        q.push({v, d + 1});
                }
            }
        }
        return ans;
    }
};





class Solution {
public:
    vector<vector<int>> shortestAlternatingPaths(int n, vector<vector<int>>& edges, int source, int destination, int target) {
        vector<vector<int>> ans;
        vector<vector<int>> graph(n);
        vector<vector<int>> visited(10001, vector<int>(n, 0));
        for(auto& edge: edges){
            int u = edge[0], v = edge[1],"
1,3.4094357,0.9654659,1.6498501,"def sieve_of_eratosthenes(n):
    is_prime = [True] * (n + 1)
    p = 2
    while (p * p <= n):
        if is_prime[p]:
            for i in range(p * p, n + 1, p):
                is_prime[i] = False
        p += 1
    return is_prime

def Count(L, R):
    is_prime = sieve_of_eratosthenes(R)
    composite_count = 0
    prime_count = 0
    
    for num in range(L, R + 1):
        if num < 2:
            composite_count += 1
        elif is_prime[num]:
            prime_count += 1
        else:
            composite_count += 1
    
    return composite_count - prime_count"
0,4.3778596,1.4008595,1.4307151,"class Solution:

	def minIndexChar(self, Str, pat):
		d = {}
		for i in Str:
			d[i] = 1
		for j in pat:
			d[j] = 2
		for i in range(len(Str)):
			if d[Str[i]] == 2:
				return i
		return -1
"
1,3.3636577,1.2156147,1.8068019,"python
def min_coins_to_align_chips(n, chips):
    # Count the number of chips at odd and even positions
    odd_count = sum(1 for x in chips if x % 2 == 1)
    even_count = n - odd_count  # since total is n, even_count is n - odd_count
    
    # The minimum coins required will be the minimum of the two counts
    return min(odd_count, even_count)

# Example usage
n = int(input())
chips = list(map(int, input().split()))
print(min_coins_to_align_chips(n, chips))"
1,2.7952602,0.5405494,1.3386656,"for test_case in range(t):
   n = int(input())
   s = [int(i) for i in input().split()]

   ans = float('inf')

   for i in range(2 ** n):
      mask = [(i >> j) & 1 for j in range(n)]
      s_team_1 = [s[j] for j in range(n) if mask[j]]
      s_team_2 = [s[j] for j in range(n) if not mask[j]]

      ans = min(ans, abs(max(s_team_1) - min(s_team_2)))
   print(ans)"
1,3.194793,0.86960614,1.5049394,"def smallest_number(pattern):
    n = len(pattern)
    num = list(range(1, n + 2))
    
    i = 0
    while i < n:
        if pattern[i] == 'D':
            start = i
            while i < n and pattern[i] == 'D':
                i += 1
            num[start:i+1] = reversed(num[start:i+1])
        else:
            i += 1
    
    return ''.join(map(str, num))

# Example usage:
print(smallest_number(""IIIDIDDD""))  # Output: ""123549876""
print(smallest_number(""DDD""))       # Output: ""4321"""
0,3.175222,1.0740488,2.0146027,"(n, m) = map(int, input().split())
h = [None] * m

def calc(h, num):
	r = -1
	for i in range(len(h) - 1):
		n = h[i + 1][0] - h[i][0]
		hd = h[i + 1][1] - h[i][1]
		s = (n + hd) % 2
		if n + hd < s or n - hd < s:
			return 'IMPOSSIBLE'
		u = (hd + n - s) // 2
		r = max(r, h[i][1] + u)
	l = len(h) - 1
	ld = h[l][0]
	lh = h[l][1]
	r = max(r, lh + num - ld)
	r = max(r, h[0][1] + h[0][0] - 1)
	return r
for i in range(m):
	(d, v) = map(int, input().split())
	h[i] = (d, v)
print(calc(h, n))
"
1,5.0885706,2.2095292,1.926391,"import collections
from math
t=int(raw_input())#loop for test case
while(t):
    s=raw_input()
    k=int(raw_input())
    a=list(s)
    c=collections.Counter(a)
    a.sort()
    i=0
    sys.stdout.write(str(so.chr(c[i])))
    for i in range(1,k):
        if (i<26):
            sys.stdout.write(str(so.chr(c[i])))
        else:
            t=i%26
            sys.stdout.write(str(so.chr(c[t])))
        i+=1
            
    print """"
    t-1t=str(so.chr(75))
print t
sys.exit(t)#for exit after code otherwise compiler do not stop
my one try import sys
import collections
import string as so
t=int(raw_input())#loop for test case
while(t):
    s=raw_input()
    k=int(raw_input())
    count=0
    sys.stdout.write(str(so.chr(75)))
    for i in range(1,k):
        if (count<25):
            sys.stdout.write(str(so.chr(count)))
        else:
            t=i%25
            sys.stdout.write(str(so.chr(count)))
        count+=1
            
    print """"
    t-1
#input
3 2
abc
xyc
#output
ayd"
1,3.0700207,1.8111814,2.8683538,"python
def max_sum(t, x, y, z, a, b):
    ans = 0
    for i in range(t):
        x1, y1, z1 = x[i], y[i], z[i]
        x2, y2, z2 = a[i], b[i], c[i]
        # count the number of 0s, 1s and 2s in the sequences a and b
        count_a = [x1, y1, z1]
        count_b = [x2, y2, z2]
        # sort the counts of a and b
        count_a.sort()
        count_b.sort()
        # calculate the sum of the sequence c
        ans += sum(count_a[j] * -count_b[j] for j in range(3) if count_a[j] < count_b[j])
        ans += sum(count_a[j] * count_b[j] for j in range(3) if count_a[j] >= count_b[j])
    return ans"
0,3.171556,1.1041262,2.0002217,"def pos(n):
	c = 0
	for i in range(len(n)):
		if n[i] > 0:
			c += 1
	return c
a = input().split()
n = int(a[0])
k = int(a[1])
l = input().split()
for i in range(n):
	l[i] = int(l[i])
l = list(sorted(l))
w = n - l.index(l[-k])
print(min(pos(l), w))
"
0,3.167509,0.53596085,1.3238735,"X = int(input())
if X > 0:
	print(X)
else:
	X = str(X)
	N1 = X[0:-1]
	N2 = X[0:-2] + X[-1]
	print(max([int(N1), int(N2)]))
"
1,3.6228154,0.85796964,1.6265777,"n = input()
arr = input()
nums = set()
numsSet = set()
for i in arr.split():
    nums.add(int(i))
for i in nums:
    numsSet.add(i)
for n in nums:
    if n in numsSet:
        nums.remove(n)
nums2 = []
numsFilled = 1
for i in reversed(nums):
    nums2.append(i)
    numsFilled += 1
print(len(nums) * numsFilled)"
1,3.2820253,1.3429582,1.9535605,".


#Solution:
def calcMinimumRectArea(points):
    xMin, xMax = float('inf'), float('-inf')
    yMin, yMax = float('inf'), float('-inf')
    for x, y in points:
        xMin, xMax = min(xMin, x), max(xMax, x)
        yMin, yMax = min(yMin, y), max(yMax, y)
    width, height = xMax - xMin, yMax - yMin
    if width * height == 0:
        return 0
    else:
        return width * height

print(calcMinimumRectArea([[1,1], [1,3], [3,1], [3,3], [2,2]]))
print(calcMinimumRectArea([[1,1], [1,3], [3,1], [3,3], [4,1], [4,3]]))"
1,3.4521608,1.2891766,2.018362,"python
def arrayManipulation(n, queries):
    # Initialize a difference array with zeros
    diff_array = [0] * (n + 1)
    
    # Apply the difference array technique
    for a, b, k in queries:
        diff_array[a - 1] += k
        if b < n:
            diff_array[b] -= k
    
    # Find the maximum value using the difference array
    max_value = 0
    current_value = 0
    
    for value in diff_array:
        current_value += value
        if current_value > max_value:
            max_value = current_value
    
    return max_value

# Example usage:
n = 5
queries = [
    [1, 2, 100],
    [2, 5, 100],
    [3, 4, 100]
]

print(arrayManipulation(n, queries))  # Output: 200"
1,3.4842699,1.2447176,1.6534711,"s = input()
if s == ""0"":
  print(""0"")
else:
  print(""1""*(n-1))
'''
/missingParenthesis.py
""""""
Author:
Problem Link:https://leetcode.com/problems/score-of-parentheses/
Problem Description:
Given a balanced parentheses string S, compute the score of the string based on the following rule:
​
( only happended within a balanced parentheses string. The — score of a ​balanced parentheses string is (1 for ​each ​open parenthesis but (at least one of them needs to (be paired). The — of the parentheses string that contains no balanced parentheses is 1.

Link:https://leetcode.com/problems/score-of-parentheses/
""""""

'''
Example 1:

Input: ""()""
Output: 1
Example 2:

Input: ""(())""
Output: 2
'''

def count(string):
    if len(string) == 1:
        return len(string)

    openParenthesis = 0

    for i in range(len(string)):
        if string[i] == '(':
            openParenthesis += 1
        else:
            openParenthesis -= 1

        if openParenthesis == 0:
            return 2*count(string[:i]) + count(string[i+1:])

    return 0

string = input()

print(count(string))
/README.md
# solution-to-some-leetcode-problems"
0,3.6393769,1.9877533,2.0368164,"import itertools
import bisect
(n, m) = map(int, input().split())
a = [0] + list(itertools.accumulate(map(int, input().split())))
for num in map(int, input().split()):
	pos = bisect.bisect_left(a, num)
	print(pos, num - a[pos - 1])
"
1,3.2858832,2.02655,2.9868772,", accompanied by an appropriate function name.

Here's my attempt at the problem:

def soccer_match_outcome(test_cases):
    results = []
    for i in range(len(test_cases)):
        scores = [test_cases[i][j] for j in range(0, 10, 2)] + [test_cases[i][j] for j in range(1, 10, 2)]
        if sum(scores[:5]) > sum(scores[5:]):
            results.append(1)
        elif sum(scores[:5]) == sum(scores[5:]):
            results.append(0)
        else:
            results.append(2)
    return results""
assistant}
from typing import List

def soccer_match_outcome(test_cases: List[List[int]]) -> List[int]:
    results = []
    for test_case in test_cases:
        team1_score = sum(test_case[::2])
        team2_score = sum(test_case[1::2])
        if team1_score > team2_score:
            results.append(1)
        elif team1_score == team2_score:
            results.append(0)
        else:
            results.append(2)
    return results

# Test the function with the given sample input
sample_input = [
    [0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
    [0, 0, 0, 0, 0, 0, 0, 0, 0, 1],
    [1, 0, 1, 0, 0, 0, 0, 0, 0, 0],
    [1, 1, 1, 1, 1, 1, 0, 0, 0, 0]
]

print(soccer_match_outcome(sample_input))
# Output: [0, 2, 1, 1]""""""<|end|>"
0,4.6268864,2.1755872,2.5965695,"import math

class Solution:

	def total_cost(self, cost):

		def dp(intersection, to_visit, stores_dist, memo):
			key = (intersection, to_visit)
			if len(to_visit) == 0:
				return stores_dist[intersection][0]
			elif key in memo:
				return memo[key]
			else:
				minimum = math.inf
				for neighbour in to_visit:
					to_visit_next = frozenset((x for x in to_visit if x != neighbour))
					minimum = min(minimum, dp(neighbour, to_visit_next, stores_dist, memo) + stores_dist[intersection][neighbour])
				memo[key] = minimum
				return minimum
		return dp(0, frozenset(range(1, len(cost))), cost, dict())
"
0,4.7663393,2.2919981,2.074951,"from heapq import heappush, heappop, heapify
from collections import deque, defaultdict, Counter
import itertools
from itertools import permutations, combinations, accumulate
import sys
import bisect
import string
import math
import time

def I():
	return int(input())

def MI():
	return map(int, input().split())

def S():
	return input()

def MS():
	return map(str, input().split())

def LI():
	return [int(i) for i in input().split()]

def LI_():
	return [int(i) - 1 for i in input().split()]

def StoI():
	return [ord(i) - 97 for i in input()]

def ItoS(nn):
	return chr(nn + 97)

def input():
	return sys.stdin.readline().rstrip()

def print_matrix(mat):
	for i in range(len(mat)):
		print(*mat[i])

def show(*inp, end='\n'):
	if show_flg:
		print(*inp, end=end)
YN = {False: 'No', True: 'Yes'}
MOD = 10 ** 9 + 7
inf = float('inf')
IINF = 10 ** 10
l_alp = string.ascii_lowercase
u_alp = string.ascii_uppercase
nums = ['1', '2', '3', '4', '5', '6', '7', '8', '9', '10']
show_flg = False
import random

def solve(T):
	n = I()
	a = LI()
	a = sorted(a, reverse=True)
	print(*a)

def main():
	T = I()
	for i in range(T):
		solve(T)
main()
"
0,5.000573,1.8082911,1.7651243,"board = []
for i in range(8):
	board.append(input())
minwdist = 999
minbdist = 999
for i in range(8):
	seenb = False
	currminwdist = None
	currminbdist = None
	for j in range(8):
		v = board[j][i]
		if v == 'B':
			seenb = True
		if seenb and v == 'W':
			currminbdist = None
		elif v == 'W':
			if not currminwdist:
				currminwdist = j
		if v == 'B':
			currminbdist = 8 - j - 1
	if currminwdist:
		minwdist = min(minwdist, currminwdist)
	if currminbdist:
		minbdist = min(minbdist, currminbdist)
if minwdist <= minbdist:
	print('A')
else:
	print('B')
"
0,3.2655787,0.8481968,1.6154759,"n = int(input())
string = [x for x in input()]
count = list(map(lambda a: string.count(a), 'ACGT'))
if n % 4 != 0:
	exit(print('==='))
elif max(count) > n / 4:
	exit(print('==='))
remaining = []
for i in range(4):
	if count[i] < n / 4:
		x = n / 4 - count[i]
		while x != 0:
			string[string.index('?')] = 'ACGT'[i]
			x -= 1
print(''.join(string))
"
1,3.8791735,1.8186868,2.162894,"import sys

def read_ints():
    return list(map(int, sys.stdin.readline().strip().split()))

def solve():
    N, T = read_ints()
    dishes = []
    for _ in range(N):
        A, B = read_ints()
        dishes.append((A, B))

    # Sort dishes by time in ascending order
    dishes.sort(key=lambda x: x[0])

    # Initialize dp table
    dp = [[0] * (T + 1) for _ in range(N + 1)]

    for i in range(1, N + 1):
        for j in range(1, T + 1):
            # If we can't order this dish, skip it
            if j < dishes[i - 1][0] or j < 0.5:
                dp[i][j] = dp[i - 1][j]
            else:
                # Try ordering this dish and not ordering it
                dp[i][j] = max(dp[i - 1][j], dp[i - 1][j - int(dishes[i - 1][0])] + dishes[i - 1][1])

    # The answer is the maximum happiness we can get
    return dp[N][T - 1]

print(solve())"
1,4.0379415,2.6344984,3.1310606,"import sys
import operator

if __name__ == '__main__':
    n = int(raw_input())
    ar = map(int, raw_input().split())
    common = reduce(lambda x, y: operator.__gcd__(x, y), ar)
    print common

import math
import sys

if __name__ == '__main__':
    n = int(raw_input())
    ar = map(int, raw_input().split())
    #print ((n-ar.count(1) - ar.count(2) * 2 ** ar.count(3) - ar.count(4) * 3 ** ar.count(5))/float(n))
    ans = 0
    while '1' in ar:
        ar.remove(1)
        ans += 1
    for k in ar:
        ans += math.log(k, 5)**-1
    print ans




    raw_input()
    a = list(map(int, raw_input().split()))
    n = len(a)
    ans1 = 0
    k=0
    while a[k] < 2:
       k += 1
    ans1 = min(a[k], n-k-1)"
0,3.7208245,1.620328,1.6833546,"class Solution:

	def smallestDifferenceTriplet(self, a, b, c, n):
		prev = 9999999
		a.sort()
		b.sort()
		c.sort()
		(i, j, k) = (0, 0, 0)
		while i < n and j < n and (k < n):
			sum = a[i] + b[j] + c[k]
			M = max(a[i], b[j], c[k])
			m = min(a[i], b[j], c[k])
			if m == a[i]:
				i += 1
			elif m == b[j]:
				j += 1
			else:
				k += 1
			if prev > M - m:
				prev = M - m
				x = M
				y = m
				z = sum - (M + m)
		return [x, z, y]
"
